order_id,order_date,store_id,product_id,product_name,category,quantity,unit_price,discount_amount,sales_amount,payment_method,customer_type
ORD20260228023724,2026-02-28,S012,P009,Tiramisu,Dessert,1,7200,720,6480,Mobile Pay,Member
ORD20260228023725,2026-02-28,S012,P003,Cold Brew,Beverage,2,5800,0,11600,Credit Card,Member
ORD20260228023726,2026-02-28,S012,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20260301023727,2026-03-01,S001,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Guest
ORD20260301023728,2026-03-01,S001,P002,Cafe Latte,Beverage,2,5200,0,10400,Mobile Pay,Member
ORD20260301023729,2026-03-01,S001,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20260301023730,2026-03-01,S001,P002,Cafe Latte,Beverage,1,5200,520,4680,Mobile Pay,Member
ORD20260301023731,2026-03-01,S001,P001,Americano,Beverage,2,4500,0,9000,Credit Card,Guest
ORD20260301023732,2026-03-01,S001,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20260301023733,2026-03-01,S001,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20260301023734,2026-03-01,S001,P008,Basque Cheesecake,Dessert,2,6900,0,13800,Mobile Pay,Guest
ORD20260301023735,2026-03-01,S001,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Member
ORD20260301023736,2026-03-01,S001,P009,Tiramisu,Dessert,1,7200,0,7200,Mobile Pay,Member
ORD20260301023737,2026-03-01,S002,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Member
ORD20260301023738,2026-03-01,S002,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Guest
ORD20260301023739,2026-03-01,S002,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260301023740,2026-03-01,S002,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Guest
ORD20260301023741,2026-03-01,S002,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20260301023742,2026-03-01,S002,P001,Americano,Beverage,2,4500,900,8100,Credit Card,Member
ORD20260301023743,2026-03-01,S002,P007,Red Bean Bun,Bakery,1,3500,350,3150,Credit Card,Member
ORD20260301023744,2026-03-01,S002,P002,Cafe Latte,Beverage,2,5200,0,10400,Credit Card,Member
ORD20260301023745,2026-03-01,S002,P003,Cold Brew,Beverage,2,5800,0,11600,Credit Card,Member
ORD20260301023746,2026-03-01,S002,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Guest
ORD20260301023747,2026-03-01,S002,P001,Americano,Beverage,2,4500,0,9000,Mobile Pay,Member
ORD20260301023748,2026-03-01,S002,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260301023749,2026-03-01,S002,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Guest
ORD20260301023750,2026-03-01,S003,P006,Salt Bread,Bakery,2,3800,0,7600,Mobile Pay,Member
ORD20260301023751,2026-03-01,S003,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260301023752,2026-03-01,S003,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260301023753,2026-03-01,S003,P005,Butter Croissant,Bakery,1,4200,420,3780,Credit Card,Member
ORD20260301023754,2026-03-01,S003,P004,Strawberry Ade,Beverage,2,6500,0,13000,Credit Card,Member
ORD20260301023755,2026-03-01,S003,P008,Basque Cheesecake,Dessert,2,6900,0,13800,Mobile Pay,Guest
ORD20260301023756,2026-03-01,S003,P006,Salt Bread,Bakery,1,3800,0,3800,Cash,Guest
ORD20260301023757,2026-03-01,S003,P004,Strawberry Ade,Beverage,1,6500,0,6500,Cash,Guest
ORD20260301023758,2026-03-01,S004,P009,Tiramisu,Dessert,1,7200,0,7200,Mobile Pay,Guest
ORD20260301023759,2026-03-01,S004,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
ORD20260301023760,2026-03-01,S004,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20260301023761,2026-03-01,S004,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Mobile Pay,Guest
ORD20260301023762,2026-03-01,S004,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20260301023763,2026-03-01,S004,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20260301023764,2026-03-01,S004,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20260301023765,2026-03-01,S004,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260301023766,2026-03-01,S004,P005,Butter Croissant,Bakery,2,4200,0,8400,Credit Card,Guest
ORD20260301023767,2026-03-01,S004,P006,Salt Bread,Bakery,2,3800,760,6840,Cash,Member
ORD20260301023768,2026-03-01,S004,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Member
ORD20260301023769,2026-03-01,S004,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20260301023770,2026-03-01,S004,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Member
ORD20260301023771,2026-03-01,S004,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20260301023772,2026-03-01,S004,P001,Americano,Beverage,1,4500,450,4050,Mobile Pay,Member
ORD20260301023773,2026-03-01,S004,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20260301023774,2026-03-01,S004,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Guest
ORD20260301023775,2026-03-01,S004,P002,Cafe Latte,Beverage,1,5200,0,5200,Cash,Member
ORD20260301023776,2026-03-01,S005,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260301023777,2026-03-01,S005,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260301023778,2026-03-01,S005,P007,Red Bean Bun,Bakery,1,3500,0,3500,Credit Card,Guest
ORD20260301023779,2026-03-01,S005,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260301023780,2026-03-01,S005,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Cash,Guest
ORD20260301023781,2026-03-01,S005,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Guest
ORD20260301023782,2026-03-01,S005,P009,Tiramisu,Dessert,1,7200,0,7200,Credit Card,Guest
ORD20260301023783,2026-03-01,S005,P005,Butter Croissant,Bakery,1,4200,420,3780,Cash,Member
ORD20260301023784,2026-03-01,S005,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Member
ORD20260301023785,2026-03-01,S005,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260301023786,2026-03-01,S006,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Cash,Guest
ORD20260301023787,2026-03-01,S006,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20260301023788,2026-03-01,S006,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Guest
ORD20260301023789,2026-03-01,S006,P007,Red Bean Bun,Bakery,1,3500,0,3500,Credit Card,Member
ORD20260301023790,2026-03-01,S006,P003,Cold Brew,Beverage,2,5800,0,11600,Credit Card,Guest
ORD20260301023791,2026-03-01,S006,P002,Cafe Latte,Beverage,1,5200,0,5200,Cash,Guest
ORD20260301023792,2026-03-01,S006,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Guest
ORD20260301023793,2026-03-01,S006,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260301023794,2026-03-01,S006,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260301023795,2026-03-01,S006,P001,Americano,Beverage,1,4500,450,4050,Credit Card,Member
ORD20260301023796,2026-03-01,S006,P007,Red Bean Bun,Bakery,1,3500,350,3150,Mobile Pay,Member
ORD20260301023797,2026-03-01,S006,P003,Cold Brew,Beverage,2,5800,1160,10440,Mobile Pay,Member
ORD20260301023798,2026-03-01,S007,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Guest
ORD20260301023799,2026-03-01,S007,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20260301023800,2026-03-01,S007,P001,Americano,Beverage,1,4500,0,4500,Cash,Member
ORD20260301023801,2026-03-01,S007,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Guest
ORD20260301023802,2026-03-01,S007,P001,Americano,Beverage,1,4500,450,4050,Mobile Pay,Member
ORD20260301023803,2026-03-01,S007,P002,Cafe Latte,Beverage,2,5200,0,10400,Mobile Pay,Member
ORD20260301023804,2026-03-01,S007,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Member
ORD20260301023805,2026-03-01,S008,P005,Butter Croissant,Bakery,1,4200,420,3780,Mobile Pay,Member
ORD20260301023806,2026-03-01,S008,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Guest
ORD20260301023807,2026-03-01,S008,P004,Strawberry Ade,Beverage,2,6500,0,13000,Credit Card,Member
ORD20260301023808,2026-03-01,S008,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Guest
ORD20260301023809,2026-03-01,S008,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20260301023810,2026-03-01,S008,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20260301023811,2026-03-01,S008,P005,Butter Croissant,Bakery,1,4200,420,3780,Mobile Pay,Member
ORD20260301023812,2026-03-01,S008,P001,Americano,Beverage,1,4500,0,4500,Cash,Guest
ORD20260301023813,2026-03-01,S008,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Member
ORD20260301023814,2026-03-01,S009,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Member
ORD20260301023815,2026-03-01,S009,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Member
ORD20260301023816,2026-03-01,S009,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20260301023817,2026-03-01,S009,P007,Red Bean Bun,Bakery,1,3500,0,3500,Credit Card,Guest
ORD20260301023818,2026-03-01,S009,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20260301023819,2026-03-01,S009,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20260301023820,2026-03-01,S009,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260301023821,2026-03-01,S009,P001,Americano,Beverage,1,4500,450,4050,Cash,Member
ORD20260301023822,2026-03-01,S009,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Member
ORD20260301023823,2026-03-01,S009,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20260301023824,2026-03-01,S009,P002,Cafe Latte,Beverage,2,5200,0,10400,Credit Card,Guest
ORD20260301023825,2026-03-01,S009,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Credit Card,Guest
ORD20260301023826,2026-03-01,S009,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Guest
ORD20260301023827,2026-03-01,S009,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20260301023828,2026-03-01,S009,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Member
ORD20260301023829,2026-03-01,S009,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20260301023830,2026-03-01,S009,P006,Salt Bread,Bakery,2,3800,0,7600,Mobile Pay,Guest
ORD20260301023831,2026-03-01,S009,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Guest
ORD20260301023832,2026-03-01,S010,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Guest
ORD20260301023833,2026-03-01,S010,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Credit Card,Member
ORD20260301023834,2026-03-01,S010,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20260301023835,2026-03-01,S010,P007,Red Bean Bun,Bakery,2,3500,0,7000,Credit Card,Guest
ORD20260301023836,2026-03-01,S010,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20260301023837,2026-03-01,S010,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20260301023838,2026-03-01,S010,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20260301023839,2026-03-01,S010,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Member
ORD20260301023840,2026-03-01,S010,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20260301023841,2026-03-01,S010,P001,Americano,Beverage,2,4500,0,9000,Credit Card,Member
ORD20260301023842,2026-03-01,S010,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260301023843,2026-03-01,S010,P006,Salt Bread,Bakery,2,3800,0,7600,Credit Card,Member
ORD20260301023844,2026-03-01,S011,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260301023845,2026-03-01,S011,P009,Tiramisu,Dessert,2,7200,0,14400,Credit Card,Member
ORD20260301023846,2026-03-01,S011,P008,Basque Cheesecake,Dessert,2,6900,0,13800,Mobile Pay,Member
ORD20260301023847,2026-03-01,S011,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20260301023848,2026-03-01,S011,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Member
ORD20260301023849,2026-03-01,S011,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Guest
ORD20260301023850,2026-03-01,S012,P004,Strawberry Ade,Beverage,1,6500,650,5850,Mobile Pay,Member
ORD20260301023851,2026-03-01,S012,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260301023852,2026-03-01,S012,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20260301023853,2026-03-01,S012,P002,Cafe Latte,Beverage,1,5200,520,4680,Credit Card,Member
ORD20260301023854,2026-03-01,S012,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20260301023855,2026-03-01,S012,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Member
ORD20260301023856,2026-03-01,S012,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Member
ORD20260301023857,2026-03-01,S012,P001,Americano,Beverage,2,4500,0,9000,Mobile Pay,Guest
ORD20260301023858,2026-03-01,S012,P003,Cold Brew,Beverage,2,5800,0,11600,Credit Card,Guest
ORD20260301023859,2026-03-01,S012,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260301023860,2026-03-01,S012,P001,Americano,Beverage,2,4500,0,9000,Credit Card,Guest
ORD20260302023861,2026-03-02,S001,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Credit Card,Guest
ORD20260302023862,2026-03-02,S001,P009,Tiramisu,Dessert,1,7200,0,7200,Mobile Pay,Member
ORD20260302023863,2026-03-02,S001,P005,Butter Croissant,Bakery,2,4200,840,7560,Mobile Pay,Member
ORD20260302023864,2026-03-02,S001,P007,Red Bean Bun,Bakery,1,3500,0,3500,Credit Card,Guest
ORD20260302023865,2026-03-02,S001,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Guest
ORD20260302023866,2026-03-02,S001,P001,Americano,Beverage,1,4500,0,4500,Cash,Member
ORD20260302023867,2026-03-02,S001,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Guest
ORD20260302023868,2026-03-02,S001,P004,Strawberry Ade,Beverage,2,6500,0,13000,Mobile Pay,Guest
ORD20260302023869,2026-03-02,S001,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Guest
ORD20260302023870,2026-03-02,S001,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Mobile Pay,Guest
ORD20260302023871,2026-03-02,S001,P002,Cafe Latte,Beverage,1,5200,0,5200,Cash,Guest
ORD20260302023872,2026-03-02,S001,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Guest
ORD20260302023873,2026-03-02,S001,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Guest
ORD20260302023874,2026-03-02,S001,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260302023875,2026-03-02,S001,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20260302023876,2026-03-02,S002,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260302023877,2026-03-02,S002,P001,Americano,Beverage,1,4500,450,4050,Credit Card,Member
ORD20260302023878,2026-03-02,S002,P002,Cafe Latte,Beverage,1,5200,520,4680,Credit Card,Member
ORD20260302023879,2026-03-02,S002,P007,Red Bean Bun,Bakery,1,3500,0,3500,Credit Card,Member
ORD20260302023880,2026-03-02,S002,P008,Basque Cheesecake,Dessert,2,6900,0,13800,Credit Card,Member
ORD20260302023881,2026-03-02,S002,P009,Tiramisu,Dessert,1,7200,0,7200,Credit Card,Guest
ORD20260302023882,2026-03-02,S003,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Member
ORD20260302023883,2026-03-02,S003,P009,Tiramisu,Dessert,1,7200,0,7200,Cash,Member
ORD20260302023884,2026-03-02,S003,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Guest
ORD20260302023885,2026-03-02,S003,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20260302023886,2026-03-02,S003,P005,Butter Croissant,Bakery,1,4200,420,3780,Mobile Pay,Member
ORD20260302023887,2026-03-02,S003,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20260302023888,2026-03-02,S003,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20260302023889,2026-03-02,S003,P008,Basque Cheesecake,Dessert,2,6900,1380,12420,Mobile Pay,Member
ORD20260302023890,2026-03-02,S003,P005,Butter Croissant,Bakery,2,4200,840,7560,Credit Card,Member
ORD20260302023891,2026-03-02,S003,P004,Strawberry Ade,Beverage,2,6500,1300,11700,Credit Card,Member
ORD20260302023892,2026-03-02,S003,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Cash,Member
ORD20260302023893,2026-03-02,S004,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20260302023894,2026-03-02,S004,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Guest
ORD20260302023895,2026-03-02,S004,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260302023896,2026-03-02,S004,P004,Strawberry Ade,Beverage,1,6500,0,6500,Credit Card,Member
ORD20260302023897,2026-03-02,S004,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Guest
ORD20260302023898,2026-03-02,S004,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20260302023899,2026-03-02,S004,P001,Americano,Beverage,2,4500,0,9000,Mobile Pay,Member
ORD20260302023900,2026-03-02,S004,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260302023901,2026-03-02,S004,P009,Tiramisu,Dessert,1,7200,0,7200,Mobile Pay,Guest
ORD20260302023902,2026-03-02,S004,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20260302023903,2026-03-02,S004,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20260302023904,2026-03-02,S005,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Credit Card,Guest
ORD20260302023905,2026-03-02,S005,P006,Salt Bread,Bakery,2,3800,0,7600,Cash,Member
ORD20260302023906,2026-03-02,S005,P007,Red Bean Bun,Bakery,1,3500,0,3500,Mobile Pay,Guest
ORD20260302023907,2026-03-02,S005,P007,Red Bean Bun,Bakery,1,3500,0,3500,Credit Card,Member
ORD20260302023908,2026-03-02,S005,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Member
ORD20260302023909,2026-03-02,S005,P006,Salt Bread,Bakery,1,3800,380,3420,Credit Card,Member
ORD20260302023910,2026-03-02,S005,P001,Americano,Beverage,1,4500,0,4500,Cash,Member
ORD20260302023911,2026-03-02,S005,P007,Red Bean Bun,Bakery,1,3500,0,3500,Credit Card,Guest
ORD20260302023912,2026-03-02,S005,P009,Tiramisu,Dessert,1,7200,0,7200,Credit Card,Member
ORD20260302023913,2026-03-02,S006,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20260302023914,2026-03-02,S006,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20260302023915,2026-03-02,S006,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260302023916,2026-03-02,S006,P004,Strawberry Ade,Beverage,1,6500,0,6500,Mobile Pay,Member
ORD20260302023917,2026-03-02,S006,P004,Strawberry Ade,Beverage,2,6500,0,13000,Credit Card,Member
ORD20260302023918,2026-03-02,S006,P001,Americano,Beverage,2,4500,0,9000,Mobile Pay,Guest
ORD20260302023919,2026-03-02,S006,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Mobile Pay,Guest
ORD20260302023920,2026-03-02,S006,P007,Red Bean Bun,Bakery,1,3500,0,3500,Credit Card,Guest
ORD20260302023921,2026-03-02,S006,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260302023922,2026-03-02,S006,P007,Red Bean Bun,Bakery,1,3500,0,3500,Cash,Member
ORD20260302023923,2026-03-02,S006,P007,Red Bean Bun,Bakery,2,3500,0,7000,Cash,Member
ORD20260302023924,2026-03-02,S007,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Member
ORD20260302023925,2026-03-02,S007,P001,Americano,Beverage,1,4500,450,4050,Cash,Member
ORD20260302023926,2026-03-02,S007,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Member
ORD20260302023927,2026-03-02,S007,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Guest
ORD20260302023928,2026-03-02,S007,P006,Salt Bread,Bakery,2,3800,0,7600,Credit Card,Member
ORD20260302023929,2026-03-02,S007,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20260302023930,2026-03-02,S007,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Guest
ORD20260302023931,2026-03-02,S007,P001,Americano,Beverage,1,4500,0,4500,Credit Card,Guest
ORD20260302023932,2026-03-02,S008,P004,Strawberry Ade,Beverage,1,6500,650,5850,Credit Card,Member
ORD20260302023933,2026-03-02,S008,P005,Butter Croissant,Bakery,1,4200,0,4200,Cash,Guest
ORD20260302023934,2026-03-02,S008,P001,Americano,Beverage,2,4500,0,9000,Cash,Member
ORD20260302023935,2026-03-02,S008,P004,Strawberry Ade,Beverage,1,6500,650,5850,Credit Card,Member
ORD20260302023936,2026-03-02,S008,P003,Cold Brew,Beverage,1,5800,580,5220,Mobile Pay,Member
ORD20260302023937,2026-03-02,S008,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260302023938,2026-03-02,S009,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260302023939,2026-03-02,S009,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Guest
ORD20260302023940,2026-03-02,S009,P003,Cold Brew,Beverage,2,5800,0,11600,Credit Card,Guest
ORD20260302023941,2026-03-02,S009,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Member
ORD20260302023942,2026-03-02,S009,P005,Butter Croissant,Bakery,2,4200,0,8400,Mobile Pay,Member
ORD20260302023943,2026-03-02,S009,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Guest
ORD20260302023944,2026-03-02,S009,P008,Basque Cheesecake,Dessert,2,6900,0,13800,Credit Card,Member
ORD20260302023945,2026-03-02,S009,P009,Tiramisu,Dessert,1,7200,0,7200,Mobile Pay,Guest
ORD20260302023946,2026-03-02,S009,P002,Cafe Latte,Beverage,1,5200,0,5200,Cash,Guest
ORD20260302023947,2026-03-02,S009,P004,Strawberry Ade,Beverage,2,6500,0,13000,Credit Card,Guest
ORD20260302023948,2026-03-02,S009,P001,Americano,Beverage,1,4500,450,4050,Mobile Pay,Member
ORD20260302023949,2026-03-02,S009,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260302023950,2026-03-02,S009,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260302023951,2026-03-02,S009,P005,Butter Croissant,Bakery,1,4200,0,4200,Credit Card,Member
ORD20260302023952,2026-03-02,S010,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260302023953,2026-03-02,S010,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Member
ORD20260302023954,2026-03-02,S010,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Guest
ORD20260302023955,2026-03-02,S010,P006,Salt Bread,Bakery,1,3800,0,3800,Mobile Pay,Guest
ORD20260302023956,2026-03-02,S010,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Guest
ORD20260302023957,2026-03-02,S010,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20260302023958,2026-03-02,S010,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20260302023959,2026-03-02,S010,P009,Tiramisu,Dessert,1,7200,0,7200,Credit Card,Guest
ORD20260302023960,2026-03-02,S011,P003,Cold Brew,Beverage,1,5800,0,5800,Credit Card,Member
ORD20260302023961,2026-03-02,S011,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
ORD20260302023962,2026-03-02,S011,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Member
ORD20260302023963,2026-03-02,S011,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20260302023964,2026-03-02,S011,P007,Red Bean Bun,Bakery,2,3500,0,7000,Credit Card,Guest
ORD20260302023965,2026-03-02,S011,P002,Cafe Latte,Beverage,1,5200,0,5200,Credit Card,Guest
ORD20260302023966,2026-03-02,S011,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Guest
ORD20260302023967,2026-03-02,S012,P001,Americano,Beverage,1,4500,0,4500,Cash,Member
ORD20260302023968,2026-03-02,S012,P002,Cafe Latte,Beverage,1,5200,520,4680,Credit Card,Member
ORD20260302023969,2026-03-02,S012,P009,Tiramisu,Dessert,2,7200,0,14400,Mobile Pay,Guest
ORD20260302023970,2026-03-02,S012,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
ORD20260302023971,2026-03-02,S012,P008,Basque Cheesecake,Dessert,2,6900,0,13800,Credit Card,Guest
ORD20260302023972,2026-03-02,S012,P001,Americano,Beverage,1,4500,0,4500,Mobile Pay,Member
ORD20260303023973,2026-03-03,S001,P008,Basque Cheesecake,Dessert,1,6900,0,6900,Credit Card,Member
ORD20260303023974,2026-03-03,S001,P005,Butter Croissant,Bakery,1,4200,0,4200,Mobile Pay,Member
ORD20260303023975,2026-03-03,S001,P002,Cafe Latte,Beverage,1,5200,520,4680,Credit Card,Member
ORD20260303023976,2026-03-03,S001,P002,Cafe Latte,Beverage,1,5200,0,5200,Mobile Pay,Member
ORD20260303023977,2026-03-03,S001,P007,Red Bean Bun,Bakery,1,3500,350,3150,Credit Card,Member
ORD20260303023978,2026-03-03,S001,P003,Cold Brew,Beverage,1,5800,0,5800,Mobile Pay,Member
ORD20260303023979,2026-03-03,S001,P006,Salt Bread,Bakery,1,3800,0,3800,Credit Card,Member
